City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,State,month,day_of_week,year,quarter,season,AQI_lag_1,AQI_lag_3,AQI_lag_7,AQI_rolling_3,AQI_rolling_7,AQI_rolling_30
Amaravati,2020-02-10,36.26,56.64,2.36,14.25,9.51,18.78,0.53,17.68,46.43,0.58,1.45,0.12,65.0,Satisfactory,Andhra Pradesh,2,0,2020,1,0,51.0,44.0,48.0,46.666666666666664,49.0,79.63333333333334
Amaravati,2020-02-11,45.14,73.27,2.37,13.84,9.3,18.61,0.6,18.99,53.62,0.64,1.74,0.14,70.0,Satisfactory,Andhra Pradesh,2,1,2020,1,0,65.0,45.0,54.0,53.666666666666664,51.42857142857143,78.13333333333334
Amaravati,2020-02-12,59.61,94.82,2.4,17.03,11.02,19.76,0.67,21.32,55.77,0.74,3.79,0.13,86.0,Satisfactory,Andhra Pradesh,2,2,2020,1,0,70.0,51.0,54.0,62.0,53.714285714285715,75.56666666666666
Amaravati,2020-02-13,61.24,99.2,3.15,25.9,16.33,20.39,0.64,34.59,46.13,0.73,2.66,0.21,110.0,Moderate,Andhra Pradesh,2,3,2020,1,0,86.0,65.0,47.0,73.66666666666667,58.285714285714285,72.53333333333333
Amaravati,2020-02-14,43.11,76.55,2.24,16.21,10.44,18.22,0.52,23.05,46.64,0.45,1.41,0.13,87.0,Satisfactory,Andhra Pradesh,2,4,2020,1,0,110.0,70.0,44.0,88.66666666666667,67.28571428571429,70.6
Amaravati,2020-02-15,64.53,110.64,2.58,23.25,14.46,21.25,0.78,27.95,53.69,1.01,5.19,0.37,103.0,Moderate,Andhra Pradesh,2,5,2020,1,0,87.0,86.0,45.0,94.33333333333333,73.42857142857143,68.06666666666666
Amaravati,2020-02-16,37.53,64.2,1.97,14.1,9.09,21.98,0.44,15.75,40.59,0.41,1.1,0.14,88.0,Satisfactory,Andhra Pradesh,2,6,2020,1,0,103.0,110.0,51.0,100.0,81.71428571428571,67.9
Amaravati,2020-02-17,29.12,54.82,3.8,14.06,10.57,18.64,0.44,19.12,41.62,0.39,1.15,0.14,66.0,Satisfactory,Andhra Pradesh,2,0,2020,1,0,88.0,87.0,65.0,92.66666666666667,87.0,68.1
Amaravati,2020-02-18,31.68,62.23,2.77,14.53,9.98,18.14,0.48,20.98,37.94,0.46,1.51,0.18,66.0,Satisfactory,Andhra Pradesh,2,1,2020,1,0,66.0,103.0,70.0,85.66666666666667,87.14285714285714,68.3
Amaravati,2020-02-19,40.98,69.15,2.22,14.6,9.58,19.11,0.46,18.62,39.9,0.33,0.97,0.14,65.0,Satisfactory,Andhra Pradesh,2,2,2020,1,0,66.0,88.0,86.0,73.33333333333333,86.57142857142857,68.56666666666666
Amaravati,2020-02-20,49.1,74.88,2.17,12.98,8.68,17.4,0.44,17.74,49.28,0.31,0.67,0.14,77.0,Satisfactory,Andhra Pradesh,2,3,2020,1,0,65.0,66.0,110.0,65.66666666666667,83.57142857142857,68.66666666666667
Amaravati,2020-02-21,35.92,61.83,1.79,11.83,7.74,13.53,0.47,16.2,42.11,0.38,1.02,0.16,74.0,Satisfactory,Andhra Pradesh,2,4,2020,1,0,77.0,66.0,87.0,69.33333333333333,78.85714285714286,69.13333333333334
Amaravati,2020-02-22,27.13,54.16,1.78,12.98,8.34,10.6,0.48,20.2,39.74,0.49,6.94,0.13,60.0,Satisfactory,Andhra Pradesh,2,5,2020,1,0,74.0,65.0,103.0,72.0,77.0,69.5
Amaravati,2020-02-23,34.81,62.43,1.99,14.44,9.3,12.6,0.77,13.0,44.47,0.44,2.7,0.15,82.0,Satisfactory,Andhra Pradesh,2,6,2020,1,0,60.0,77.0,88.0,70.33333333333333,70.85714285714286,68.6
Amaravati,2020-02-24,31.66,53.22,1.94,9.29,6.53,14.42,0.62,15.94,46.68,0.18,1.19,0.12,68.0,Satisfactory,Andhra Pradesh,2,0,2020,1,0,82.0,74.0,66.0,72.0,70.0,67.96666666666667
Amaravati,2020-02-25,24.86,47.43,2.38,10.73,7.64,12.94,0.61,16.73,39.9,0.22,0.5,0.12,53.0,Satisfactory,Andhra Pradesh,2,1,2020,1,0,68.0,60.0,66.0,70.0,70.28571428571429,66.96666666666667
Amaravati,2020-02-26,31.28,59.42,2.46,13.15,8.99,15.78,0.81,19.56,40.48,0.43,1.57,0.18,78.0,Satisfactory,Andhra Pradesh,2,2,2020,1,0,53.0,82.0,65.0,67.66666666666667,68.42857142857143,66.16666666666667
Amaravati,2020-02-27,38.85,67.95,2.65,13.49,9.33,14.82,0.86,22.27,43.97,0.28,1.8,0.16,73.0,Satisfactory,Andhra Pradesh,2,3,2020,1,0,78.0,68.0,77.0,66.33333333333333,70.28571428571429,66.3
Amaravati,2020-02-28,31.99,57.18,2.22,10.99,7.67,14.0,0.66,23.6,51.47,0.43,1.47,0.11,68.0,Satisfactory,Andhra Pradesh,2,4,2020,1,0,73.0,53.0,74.0,68.0,69.71428571428571,66.56666666666666
Amaravati,2020-02-29,35.99,59.72,1.87,10.24,6.96,13.49,0.52,18.21,51.81,0.32,0.83,0.12,65.0,Satisfactory,Andhra Pradesh,2,5,2020,1,0,68.0,78.0,60.0,73.0,68.85714285714286,66.86666666666666
Amaravati,2020-03-01,32.99,56.46,1.68,8.29,5.77,12.67,0.48,19.32,52.32,0.26,0.5,0.13,67.0,Satisfactory,Andhra Pradesh,3,6,2020,1,1,65.0,73.0,82.0,68.66666666666667,69.57142857142857,67.06666666666666
Amaravati,2020-03-02,39.84,62.14,2.35,11.69,8.11,12.86,0.56,24.7,49.09,0.25,0.63,0.17,67.0,Satisfactory,Andhra Pradesh,3,0,2020,1,1,67.0,68.0,68.0,66.66666666666667,67.42857142857143,67.1
Amaravati,2020-03-03,40.19,64.95,2.55,10.71,7.77,12.84,0.58,22.82,45.68,0.27,0.64,0.14,70.0,Satisfactory,Andhra Pradesh,3,1,2020,1,1,67.0,65.0,53.0,66.33333333333333,67.28571428571429,67.6
Amaravati,2020-03-04,35.95,59.47,2.76,12.61,8.95,12.21,0.55,17.88,38.71,0.28,0.69,0.12,66.0,Satisfactory,Andhra Pradesh,3,2,2020,1,1,70.0,67.0,78.0,68.0,69.71428571428571,68.36666666666666
Amaravati,2020-03-05,20.14,31.66,2.18,7.85,5.94,10.82,0.49,18.35,26.21,0.13,0.32,0.1,47.0,Good,Andhra Pradesh,3,3,2020,1,1,66.0,67.0,73.0,67.66666666666667,68.0,68.96666666666667
Amaravati,2020-03-06,19.0,31.65,1.94,5.45,4.48,10.31,0.48,17.86,29.66,0.14,0.18,0.1,36.0,Good,Andhra Pradesh,3,4,2020,1,1,47.0,70.0,68.0,61.0,64.28571428571429,68.73333333333333
Amaravati,2020-03-07,14.26,24.49,2.46,6.19,5.28,10.4,0.52,12.13,26.65,0.13,0.29,0.1,35.0,Good,Andhra Pradesh,3,5,2020,1,1,36.0,66.0,65.0,49.666666666666664,59.714285714285715,68.13333333333334
Amaravati,2020-03-08,10.28,22.95,2.09,8.15,6.03,8.47,0.49,29.5,24.62,0.1,0.42,0.1,35.0,Good,Andhra Pradesh,3,6,2020,1,1,35.0,47.0,67.0,39.333333333333336,55.42857142857143,67.73333333333333
Amaravati,2020-03-09,12.37,22.79,3.17,9.77,7.78,9.65,0.54,18.18,19.25,0.09,0.69,0.1,42.0,Good,Andhra Pradesh,3,0,2020,1,1,35.0,36.0,67.0,35.333333333333336,50.857142857142854,67.43333333333334
Amaravati,2020-03-10,10.63,22.11,2.43,7.78,6.12,9.32,0.46,25.19,24.48,0.09,0.56,0.1,35.0,Good,Andhra Pradesh,3,1,2020,1,1,42.0,35.0,70.0,37.333333333333336,47.285714285714285,67.33333333333333
Amaravati,2020-03-11,11.08,19.3,2.13,5.99,4.92,8.81,0.48,20.86,23.99,0.03,0.33,0.12,35.0,Good,Andhra Pradesh,3,2,2020,1,1,35.0,35.0,66.0,37.333333333333336,42.285714285714285,66.8
Amaravati,2020-03-12,12.73,24.73,2.25,5.62,4.83,10.53,0.49,17.37,25.1,0.01,0.26,0.14,38.0,Good,Andhra Pradesh,3,3,2020,1,1,35.0,42.0,47.0,37.333333333333336,37.857142857142854,65.8
Amaravati,2020-03-13,18.17,33.52,2.24,5.74,4.88,9.23,0.45,14.83,25.04,0.02,0.24,0.16,35.0,Good,Andhra Pradesh,3,4,2020,1,1,38.0,35.0,36.0,36.0,36.57142857142857,64.73333333333333
Amaravati,2020-03-14,23.78,44.16,1.98,8.07,5.91,9.98,0.49,21.65,27.22,0.11,0.65,0.18,48.0,Good,Andhra Pradesh,3,5,2020,1,1,35.0,35.0,35.0,36.0,36.42857142857143,63.03333333333333
Amaravati,2020-03-15,25.83,45.42,2.21,7.94,6.02,9.82,0.47,22.1,28.67,0.18,0.78,0.19,48.0,Good,Andhra Pradesh,3,6,2020,1,1,48.0,38.0,35.0,40.333333333333336,38.285714285714285,60.96666666666667
Amaravati,2020-03-16,27.28,47.52,2.65,9.42,7.16,10.82,0.57,19.49,28.25,0.19,0.88,0.13,48.0,Good,Andhra Pradesh,3,0,2020,1,1,48.0,35.0,42.0,43.666666666666664,40.142857142857146,59.666666666666664
Amaravati,2020-03-17,31.49,49.92,1.93,8.93,6.32,10.09,0.64,19.67,34.5,0.18,0.6,0.1,54.0,Satisfactory,Andhra Pradesh,3,1,2020,1,1,48.0,48.0,35.0,48.0,41.0,57.833333333333336
Amaravati,2020-03-18,19.45,36.11,2.41,9.54,7.05,9.35,0.58,16.2,31.44,0.11,0.56,0.1,48.0,Good,Andhra Pradesh,3,2,2020,1,1,54.0,48.0,35.0,50.0,43.714285714285715,56.7
Amaravati,2020-03-19,18.86,35.92,2.32,8.13,6.23,9.31,0.55,19.8,32.35,0.1,0.56,0.1,51.0,Satisfactory,Andhra Pradesh,3,3,2020,1,1,48.0,48.0,38.0,50.0,45.57142857142857,56.1
Amaravati,2020-03-20,15.23,28.92,2.14,7.4,5.67,10.07,0.49,25.54,28.78,0.08,0.51,0.1,43.0,Good,Andhra Pradesh,3,4,2020,1,1,51.0,54.0,35.0,51.0,47.42857142857143,55.6
Amaravati,2020-03-21,13.9,26.07,1.78,5.15,4.18,8.51,0.49,23.29,25.43,0.04,0.29,0.15,37.0,Good,Andhra Pradesh,3,5,2020,1,1,43.0,48.0,48.0,47.333333333333336,48.57142857142857,54.86666666666667
Amaravati,2020-03-22,25.49,42.7,1.46,4.19,3.42,10.08,0.48,23.0,27.87,0.05,0.24,0.125,39.0,Good,Andhra Pradesh,3,6,2020,1,1,37.0,51.0,48.0,43.666666666666664,47.0,53.53333333333333
Amaravati,2020-03-23,26.01,50.98,1.54,4.65,3.73,8.62,0.45,24.44,29.73,0.07,0.33,0.1,51.0,Satisfactory,Andhra Pradesh,3,0,2020,1,1,39.0,43.0,48.0,39.666666666666664,45.714285714285715,52.36666666666667
Amaravati,2020-03-24,17.19,39.17,1.39,4.81,3.69,7.58,0.46,20.71,28.52,0.08,0.42,0.14,47.0,Good,Andhra Pradesh,3,1,2020,1,1,51.0,37.0,54.0,42.333333333333336,46.142857142857146,52.06666666666667
Amaravati,2020-03-25,16.77,35.65,1.38,4.29,3.41,7.58,1.47,18.95,27.74,0.07,0.33,0.1,101.0,Moderate,Andhra Pradesh,3,2,2020,1,1,47.0,39.0,48.0,45.666666666666664,45.142857142857146,50.9
Amaravati,2020-03-26,23.67,44.23,1.58,4.99,3.94,7.93,0.66,18.8,29.32,0.15,0.66,0.16,108.0,Moderate,Andhra Pradesh,3,3,2020,1,1,101.0,51.0,51.0,66.33333333333333,52.714285714285715,52.0
Amaravati,2020-03-27,25.36,50.63,1.51,4.69,3.74,8.2,0.23,21.49,37.28,0.08,0.31,0.1,52.0,Satisfactory,Andhra Pradesh,3,4,2020,1,1,108.0,47.0,43.0,85.33333333333333,60.857142857142854,53.833333333333336
Amaravati,2020-03-28,25.12,52.01,1.52,4.71,3.74,7.88,0.25,22.1,43.19,0.09,0.39,0.15,61.0,Satisfactory,Andhra Pradesh,3,5,2020,1,1,52.0,101.0,37.0,87.0,62.142857142857146,52.96666666666667
Amaravati,2020-03-29,26.96,53.31,1.29,5.11,3.77,7.91,0.37,19.29,38.57,0.13,0.65,0.1,58.0,Satisfactory,Andhra Pradesh,3,6,2020,1,1,61.0,108.0,39.0,73.66666666666667,65.57142857142857,52.56666666666667
Amaravati,2020-03-30,30.36,60.36,1.45,5.2,3.92,8.01,0.37,22.14,45.51,0.11,0.25,0.1,58.0,Satisfactory,Andhra Pradesh,3,0,2020,1,1,58.0,52.0,51.0,57.0,68.28571428571429,52.233333333333334
Amaravati,2020-03-31,29.86,55.8,1.39,4.52,3.54,8.81,0.28,23.12,44.17,0.08,0.33,0.1,69.0,Satisfactory,Andhra Pradesh,3,1,2020,1,1,58.0,61.0,47.0,59.0,69.28571428571429,52.0
Amaravati,2020-04-01,34.77,63.95,1.4,5.03,3.81,9.07,0.25,25.11,40.76,0.11,0.47,0.1,69.0,Satisfactory,Andhra Pradesh,4,2,2020,2,1,69.0,58.0,101.0,61.666666666666664,72.42857142857143,52.06666666666667
Amaravati,2020-04-02,29.77,59.98,1.38,4.32,3.42,8.71,0.2222222222222222,20.53,32.28,0.07,0.29,0.1,59.0,Satisfactory,Andhra Pradesh,4,3,2020,2,1,69.0,58.0,108.0,65.33333333333333,67.85714285714286,52.13333333333333
Amaravati,2020-04-03,30.52,54.56,1.38,4.05,3.27,8.95,0.19444444444444445,29.01,19.3,0.04,0.33,0.1,59.0,Satisfactory,Andhra Pradesh,4,4,2020,2,1,59.0,69.0,52.0,65.66666666666667,60.857142857142854,51.766666666666666
Amaravati,2020-04-04,30.58,53.17,1.41,3.65,3.09,8.16,0.16666666666666669,21.14,30.65,0.05,0.2,0.1,55.0,Satisfactory,Andhra Pradesh,4,5,2020,2,1,59.0,69.0,61.0,62.333333333333336,61.857142857142854,51.53333333333333
Amaravati,2020-04-05,23.9,46.95,1.34,3.93,3.18,7.68,0.1388888888888889,19.38,25.31,0.02,0.26,0.18,51.0,Satisfactory,Andhra Pradesh,4,6,2020,2,1,55.0,59.0,58.0,57.666666666666664,61.0,51.8
Amaravati,2020-04-06,16.28,33.84,1.54,3.77,3.25,7.66,0.1111111111111111,20.08,17.23,0.02,0.18,0.15333333333333332,39.0,Good,Andhra Pradesh,4,0,2020,2,1,51.0,59.0,58.0,55.0,60.0,52.3
Amaravati,2020-04-07,11.01,28.46,1.46,3.53,3.07,7.63,0.08333333333333334,17.69,16.26,0.04,0.19,0.12666666666666668,30.0,Good,Andhra Pradesh,4,1,2020,2,1,39.0,55.0,69.0,48.333333333333336,57.285714285714285,52.43333333333333
Amaravati,2020-04-08,16.58,36.98,1.45,4.27,3.46,7.28,0.05555555555555558,19.86,25.67,0.01,0.22,0.1,38.0,Good,Andhra Pradesh,4,2,2020,2,1,30.0,51.0,69.0,40.0,51.714285714285715,52.266666666666666
Amaravati,2020-04-09,18.11,38.01,1.51,5.44,4.12,7.74,0.02777777777777779,24.28,43.68,0.15,0.49,0.1,52.0,Satisfactory,Andhra Pradesh,4,3,2020,2,1,38.0,39.0,59.0,35.666666666666664,47.285714285714285,52.13333333333333
Amaravati,2020-04-10,21.17,41.26,1.3,6.54,4.25,6.25,0.0,13.94,36.65,0.32,1.26,0.17,53.0,Satisfactory,Andhra Pradesh,4,4,2020,2,1,52.0,30.0,59.0,40.0,46.285714285714285,52.7
Amaravati,2020-04-11,13.72,31.06,1.4,4.58,3.58,6.74,0.0,15.56,26.1,0.05,0.54,0.16,42.0,Good,Andhra Pradesh,4,5,2020,2,1,53.0,38.0,55.0,47.666666666666664,45.42857142857143,53.3
Amaravati,2020-04-12,16.75,36.94,1.33,4.59,3.53,6.79,0.0,13.59,25.74,0.05,0.36,0.13,44.0,Good,Andhra Pradesh,4,6,2020,2,1,42.0,52.0,51.0,49.0,43.57142857142857,53.43333333333333
Amaravati,2020-04-13,18.38,40.46,1.31,4.91,3.66,7.17,0.0,14.3,27.51,0.05,0.38,0.1,47.0,Good,Andhra Pradesh,4,0,2020,2,1,44.0,53.0,39.0,46.333333333333336,42.57142857142857,53.733333333333334
Amaravati,2020-04-14,19.77,45.79,1.4,4.99,3.77,7.23,0.0,14.56,26.57,0.06,0.36,0.1,50.0,Good,Andhra Pradesh,4,1,2020,2,1,47.0,42.0,30.0,44.333333333333336,43.714285714285715,53.7
Amaravati,2020-04-15,18.62,45.2,1.48,4.5,3.6,6.92,0.0,14.12,30.13,0.06,0.29,0.1,51.0,Satisfactory,Andhra Pradesh,4,2,2020,2,1,50.0,44.0,38.0,47.0,46.57142857142857,53.766666666666666
Amaravati,2020-04-16,17.21,38.03,1.45,4.4,3.53,6.84,0.0,13.37,24.22,0.03,0.28,0.1,43.0,Good,Andhra Pradesh,4,3,2020,2,1,51.0,47.0,52.0,49.333333333333336,48.42857142857143,53.86666666666667
Amaravati,2020-04-17,13.28,40.72,1.37,4.83,3.68,7.29,0.0,12.24,25.98,0.06,0.31,0.1,40.0,Good,Andhra Pradesh,4,4,2020,2,1,43.0,50.0,53.0,48.0,47.142857142857146,53.5
Amaravati,2020-04-18,7.38,26.67,1.37,3.7,3.09,6.49,0.0,13.63,25.12,0.02,0.25,0.1,41.0,Good,Andhra Pradesh,4,5,2020,2,1,40.0,51.0,42.0,44.666666666666664,45.285714285714285,53.233333333333334
Amaravati,2020-04-19,7.59,24.92,1.44,3.52,3.04,6.17,0.0,13.62,23.68,0.03,0.23,0.1,35.0,Good,Andhra Pradesh,4,6,2020,2,1,41.0,43.0,44.0,41.333333333333336,45.142857142857146,52.9
Amaravati,2020-04-20,7.81,23.53,1.5,4.13,3.42,6.17,0.0,15.82,19.01,0.01,0.25,0.1,30.0,Good,Andhra Pradesh,4,0,2020,2,1,35.0,40.0,47.0,38.666666666666664,43.857142857142854,52.63333333333333
Amaravati,2020-04-21,7.35,20.8,1.47,4.16,3.4,5.9,0.0,13.92,18.71,0.02,0.25,0.10250000000000001,26.0,Good,Andhra Pradesh,4,1,2020,2,1,30.0,41.0,50.0,35.333333333333336,41.42857142857143,52.4
Amaravati,2020-04-22,9.51,24.12,1.32,3.97,2.97,6.56,0.0,12.29,19.18,0.05,0.23,0.10500000000000001,26.0,Good,Andhra Pradesh,4,2,2020,2,1,26.0,35.0,51.0,30.333333333333332,38.0,51.96666666666667
Amaravati,2020-04-23,11.34,26.66,1.39,3.97,3.24,6.59,0.0,13.16625,21.01,0.02,0.23,0.1075,30.0,Good,Andhra Pradesh,4,3,2020,2,1,26.0,30.0,43.0,27.333333333333332,34.42857142857143,51.13333333333333
